transaction_id,pos
X3020210603192425,Магазин 4
X3020210603192426,Магазин 4
X3020210603192427,Магазин 4
X3020210603192429,Магазин 4
X3020210603192430,Магазин 4
X3020210603192431,Магазин 4
X3020210603192432,Магазин 4
X3020210603192433,Магазин 4
X3020210603192434,Магазин 4
X3020210603192435,Магазин 4
X3020210603192436,Магазин 4
X3020210603192437,Магазин 4
X3020210603192438,Магазин 4
X3020210603192439,Магазин 4
X3020210603192440,Магазин 4
X3020210603192441,Магазин 4
X3020210603192442,Магазин 4
X3020210603192443,Магазин 4
X3020210603192444,Магазин 4
X3020210603192445,Магазин 4
X3020210603192446,Магазин 4
X3020210603192447,Магазин 4
X3020210603192448,Магазин 4
X3020210603192449,Магазин 4
X3020210603192450,Магазин 4
X3020210603192451,Магазин 4
X3020210603192452,Магазин 4
X3020210603192453,Магазин 4
X3020210603192454,Магазин 4
X3020210603192455,Магазин 4
X3020210603192456,Магазин 4
X3020210603192457,Магазин 4
X3020210603192458,Магазин 4
X3020210603192459,Магазин 4
X3020210603192460,Магазин 4
X3020210603192461,Магазин 4
X3020210603192462,Магазин 4
X3020210603192463,Магазин 4
X3020210603192464,Магазин 4
X3020210603192465,Магазин 4
X3020210603192466,Магазин 4
X3020210603192467,Магазин 4
X3020210603192468,Магазин 4
X3020210603192469,Магазин 4
X3020210603192471,Магазин 4
X3020210603192472,Магазин 4
X3020210603192473,Магазин 4
X3020210603192474,Магазин 4
X3020210603192475,Магазин 4
X3020210603192476,Магазин 4
X3020210603192477,Магазин 4
X3020210603192478,Магазин 4
X3020210603192479,Магазин 4
X3020210603192480,Магазин 4
X3020210603192481,Магазин 4
X3020210603192482,Магазин 4
X3020210603192483,Магазин 4
X3020210603192484,Магазин 4
X3020210603192485,Магазин 4
X3020210603192486,Магазин 4
X3020210603192487,Магазин 4
X3020210603192488,Магазин 4
X3020210603192489,Магазин 4
X3020210603192490,Магазин 4
X3020210603192491,Магазин 4
X3020210603192492,Магазин 4
X3020210603192493,Магазин 4
X3020210603192494,Магазин 4
X3020210603192495,Магазин 4
X3020210603192496,Магазин 4
X3020210603192497,Магазин 4
X3020210603192498,Магазин 4
X3020210603192499,Магазин 4
X3020210603192500,Магазин 4
X3020210603192501,Магазин 4
X3020210603192502,Магазин 4
X3020210603192503,Магазин 4
X3020210603192504,Магазин 4
X302021060365863,Магазин 4
X302021060365864,Магазин 4
X302021060365865,Магазин 4
X302021060365866,Магазин 4
X302021060365867,Магазин 4
X302021060365868,Магазин 4
X302021060365869,Магазин 4
X302021060365870,Магазин 4
X302021060365871,Магазин 4
X302021060365872,Магазин 4
X302021060365873,Магазин 4
X302021060365874,Магазин 4
X302021060365875,Магазин 4
X302021060365876,Магазин 4
X302021060365877,Магазин 4
X302021060365878,Магазин 4
X302021060365879,Магазин 4
X302021060365880,Магазин 4
X302021060365881,Магазин 4
X302021060365882,Магазин 4
X302021060365883,Магазин 4
X302021060365885,Магазин 4
X302021060365886,Магазин 4
X302021060365887,Магазин 4
X302021060365888,Магазин 4
X302021060365889,Магазин 4
X302021060365890,Магазин 4
X302021060365891,Магазин 4
X302021060365892,Магазин 4
X302021060365893,Магазин 4
X302021060365894,Магазин 4
X302021060365895,Магазин 4
X302021060365896,Магазин 4
X302021060365897,Магазин 4
X302021060365898,Магазин 4
X302021060365899,Магазин 4
X302021060365900,Магазин 4
X302021060365901,Магазин 4
X302021060365902,Магазин 4
X302021060365903,Магазин 4
X302021060365904,Магазин 4
X302021060365905,Магазин 4
X302021060365906,Магазин 4
X302021060365907,Магазин 4
X302021060365908,Магазин 4
X302021060365909,Магазин 4
X302021060365911,Магазин 4
X302021060365912,Магазин 4
X302021060365913,Магазин 4
X302021060365914,Магазин 4
X302021060365915,Магазин 4
X302021060365916,Магазин 4
X302021060365917,Магазин 4
X302021060365918,Магазин 4
X302021060365919,Магазин 4
X302021060365920,Магазин 4
X302021060365921,Магазин 4
X302021060365922,Магазин 4
X302021060365923,Магазин 4
X302021060365924,Магазин 4
X302021060365925,Магазин 4
X302021060365926,Магазин 4
X302021060365927,Магазин 4
X302021060365929,Магазин 4
X302021060365930,Магазин 4
X302021060365931,Магазин 4
X302021060365932,Магазин 4
X302021060365933,Магазин 4
X302021060365934,Магазин 4
X302021060365935,Магазин 4
X302021060365936,Магазин 4
X302021060365937,Магазин 4
X302021060365938,Магазин 4
X302021060365939,Магазин 4
X302021060365940,Магазин 4
X302021060365941,Магазин 4
X302021060365942,Магазин 4
X302021060365943,Магазин 4
X302021060365944,Магазин 4
X302021060365945,Магазин 4
X302021060365946,Магазин 4
X302021060365947,Магазин 4
X302021060365948,Магазин 4
X302021060365949,Магазин 4
X302021060365950,Магазин 4
X302021060365951,Магазин 4
X302021060365952,Магазин 4
X302021060365953,Магазин 4
X302021060365954,Магазин 4
X302021060365955,Магазин 4
X302021060365956,Магазин 4
X302021060365957,Магазин 4
X302021060365958,Магазин 4
X302021060365959,Магазин 4
X302021060365960,Магазин 4
X302021060365961,Магазин 4
X302021060365962,Магазин 4
X302021060365963,Магазин 4
X302021060365964,Магазин 4
X302021060365965,Магазин 4
X302021060365966,Магазин 4
X302021060365967,Магазин 4
X302021060365968,Магазин 4
X302021060365969,Магазин 4
X302021060365970,Магазин 4
X302021060365971,Магазин 4
X302021060365972,Магазин 4
X302021060365973,Магазин 4
X302021060365974,Магазин 4
X302021060365975,Магазин 4
X302021060365976,Магазин 4
X302021060365977,Магазин 4
X3020210604192505,Магазин 4
X3020210604192506,Магазин 4
X3020210604192507,Магазин 4
X3020210604192508,Магазин 4
X3020210604192509,Магазин 4
X3020210604192510,Магазин 4
X3020210604192511,Магазин 4
X3020210604192512,Магазин 4
X3020210604192513,Магазин 4
X3020210604192514,Магазин 4
X3020210604192515,Магазин 4
X3020210604192516,Магазин 4
X3020210604192517,Магазин 4
X3020210604192518,Магазин 4
X3020210604192519,Магазин 4
X3020210604192520,Магазин 4
X3020210604192521,Магазин 4
X3020210604192522,Магазин 4
X3020210604192523,Магазин 4
X3020210604192524,Магазин 4
X3020210604192525,Магазин 4
X3020210604192526,Магазин 4
X3020210604192527,Магазин 4
X3020210604192528,Магазин 4
X3020210604192529,Магазин 4
X3020210604192530,Магазин 4
X3020210604192531,Магазин 4
X3020210604192532,Магазин 4
X3020210604192533,Магазин 4
X3020210604192534,Магазин 4
X3020210604192535,Магазин 4
X3020210604192536,Магазин 4
X3020210604192537,Магазин 4
X3020210604192538,Магазин 4
X3020210604192539,Магазин 4
X3020210604192540,Магазин 4
X3020210604192541,Магазин 4
X3020210604192542,Магазин 4
X3020210604192543,Магазин 4
X3020210604192544,Магазин 4
X3020210604192545,Магазин 4
X3020210604192546,Магазин 4
X3020210604192547,Магазин 4
X3020210604192548,Магазин 4
X3020210604192549,Магазин 4
X3020210604192550,Магазин 4
X3020210604192551,Магазин 4
X3020210604192552,Магазин 4
X3020210604192553,Магазин 4
X3020210604192554,Магазин 4
X3020210604192555,Магазин 4
X3020210604192556,Магазин 4
X3020210604192557,Магазин 4
X3020210604192558,Магазин 4
X3020210604192559,Магазин 4
X3020210604192560,Магазин 4
X3020210604192561,Магазин 4
X3020210604192562,Магазин 4
X3020210604192563,Магазин 4
X3020210604192564,Магазин 4
X3020210604192565,Магазин 4
X3020210604192566,Магазин 4
X3020210604192567,Магазин 4
X3020210604192568,Магазин 4
X3020210604192569,Магазин 4
X3020210604192570,Магазин 4
X3020210604192571,Магазин 4
X3020210604192572,Магазин 4
X3020210604192573,Магазин 4
X3020210604192574,Магазин 4
X3020210604192575,Магазин 4
X3020210604192576,Магазин 4
X3020210604192577,Магазин 4
X3020210604192578,Магазин 4
X3020210604192579,Магазин 4
X3020210604192580,Магазин 4
X3020210604192581,Магазин 4
X3020210604192582,Магазин 4
X3020210604192583,Магазин 4
X3020210604192584,Магазин 4
X3020210604192585,Магазин 4
X3020210604192586,Магазин 4
X3020210604192587,Магазин 4
X3020210604192588,Магазин 4
X3020210604192589,Магазин 4
X3020210604192590,Магазин 4
X3020210604192591,Магазин 4
X3020210604192592,Магазин 4
X3020210604192593,Магазин 4
X3020210604192594,Магазин 4
X3020210604192595,Магазин 4
X3020210604192596,Магазин 4
X3020210604192597,Магазин 4
X3020210604192598,Магазин 4
X3020210604192599,Магазин 4
X3020210604192600,Магазин 4
X3020210604192601,Магазин 4
X3020210604192602,Магазин 4
X3020210604192603,Магазин 4
X3020210604192604,Магазин 4
X3020210604192605,Магазин 4
X3020210604192606,Магазин 4
X3020210604192607,Магазин 4
X3020210604192608,Магазин 4
X3020210604192609,Магазин 4
X3020210604192610,Магазин 4
X3020210604192612,Магазин 4
X3020210604192613,Магазин 4
X3020210604192614,Магазин 4
X3020210604192615,Магазин 4
X3020210604192616,Магазин 4
X3020210604192617,Магазин 4
X3020210604192618,Магазин 4
X3020210604192619,Магазин 4
X3020210604192620,Магазин 4
X3020210604192621,Магазин 4
X3020210604192622,Магазин 4
X3020210604192623,Магазин 4
X3020210604192624,Магазин 4
X3020210604192625,Магазин 4
X3020210604192626,Магазин 4
X3020210604192627,Магазин 4
X3020210604192628,Магазин 4
X3020210604192629,Магазин 4
X3020210604192630,Магазин 4
